sid,sub,pid,pred,oid,obj,class,score,time,softmaxscore
4106344,dbr:Phaswane_Mpe,65,dbo:birthPlace,4164580,dbr:Polokwane,1,0.027361896379919565,16.90318202972412,0.25208608393655785
1753304,dbr:Ethyl_Eichelberger,65,dbo:birthPlace,4060196,"dbr:Pekin,_Illinois",1,0.023793491563990937,18.801083087921143,0.2505242429905793
3247493,dbr:Ludwig_Heinrich_Bojanus,65,dbo:birthPlace,921770,"dbr:Bouxwiller,_Bas-Rhin",1,0.012431753457451476,28.162466049194336,0.2501657319479501
2731257,dbr:John_Samuel_Bourque,65,dbo:birthPlace,4691614,dbr:Sherbrooke_(provincial_electoral_district),1,0.4299975565096582,6.352071046829224,0.3347344779894956
3738831,dbr:Nathaniel_Boyd,65,dbo:birthPlace,3047476,dbr:Lachute,1,0.04148566503614742,10.537704944610596,0.2546196044626549
5187812,dbr:Tony_Green,65,dbo:birthPlace,970074,dbr:Brussels,1,0.024415036373679463,31.920543909072876,0.25152270812618566
3009232,dbr:Kristell_Lowagie,65,dbo:birthPlace,970074,dbr:Brussels,1,0.025793091376001224,13.151251792907715,0.25184998356412425
1545993,dbr:Dominique_Fidanza,65,dbo:birthPlace,970074,dbr:Brussels,1,0.02130555039496708,18.02818512916565,0.2511856645117782
1499931,dbr:Dick_Ket,65,dbo:birthPlace,1464800,dbr:Den_Helder,1,0.03917486123387303,9.37936019897461,0.2533087710348767
5519987,dbr:William_Sawyer_(cricketer),65,dbo:birthPlace,4367736,"dbr:Richmond,_London",1,0.18949671493328374,9.60994291305542,0.2832016069767275
1052435,dbr:Carl_Friedrich_Kielmeyer,65,dbo:birthPlace,789728,dbr:Bebenhausen,1,0.011349967757910289,15.780280828475952,0.2500460530059101
1754256,dbr:Ettore_Perazzoli,65,dbo:birthPlace,3573290,dbr:Milan,1,0.009344594454305067,24.02566885948181,0.2503545870153107
438337,dbr:Alex_Baroni,65,dbo:birthPlace,3573290,dbr:Milan,1,0.044215376882511426,20.120025157928467,0.25554334341918
1909209,dbr:Francesco_Manca,65,dbo:birthPlace,3573290,dbr:Milan,1,0.014811472424468883,11.520111083984375,0.25065546430356944
2584942,dbr:Janne_Stark,65,dbo:birthPlace,2893095,dbr:Karlshamn,1,0.019994792289671524,11.97061800956726,0.2508520140054087
1986604,dbr:Gajanand_Singh,65,dbo:birthPlace,815667,dbr:Berbice,1,0.07181097922457941,5.790655851364136,0.26028096886564833
2024854,dbr:Geordie_Greig,65,dbo:birthPlace,4788746,dbr:South_London,1,0.025294301210292375,13.992529153823853,0.2509356145160146
2077936,"dbr:Gilbert_de_Clare,_7th_Earl_of_Gloucester",65,dbo:birthPlace,1183120,"dbr:Christchurch,_Dorset",1,0.03445412160098712,24.436211109161377,0.25195914920207535
3523946,dbr:Michael_Greco_(actor),65,dbo:birthPlace,1588844,dbr:Dunbar,1,0.018909487347094626,16.562675952911377,0.2498440244678575
2915876,dbr:Keith_Greene,65,dbo:birthPlace,3139240,dbr:Leytonstone,1,0.01874066048028112,21.210760831832886,0.25107962279579465
1948994,dbr:Frederick_Tracy_Dent,65,dbo:birthPlace,5278763,dbr:Ulysses_S._Grant_National_Historic_Site,1,0.028278545729057185,17.86495614051819,0.25189276065098903
4522827,dbr:Saba_Saba,65,dbo:birthPlace,2661959,"dbr:Jinja,_Uganda",1,0.0272354888709656,23.707751989364624,0.25142695533127957
5124436,dbr:Thomas_Williams_of_Llanidan,65,dbo:birthPlace,3199967,dbr:Llanidan,1,0.016075532010793224,16.816735982894897,0.24985009289944343
4059457,dbr:Peggy_King,65,dbo:birthPlace,2151977,"dbr:Greensburg,_Pennsylvania",1,0.018058706391270014,19.580193042755127,0.250047476135026
1504557,dbr:Diego_Centeno,65,dbo:birthPlace,1215947,dbr:Ciudad_Rodrigo,1,0.028750670332825592,12.39168405532837,0.25176993923336277
4983624,dbr:Tatsuo_Kamon,65,dbo:birthPlace,2416321,"dbr:Ibaraki,_Osaka",1,0.02501290508140439,9.60533094406128,0.2515450642445569
500752,dbr:Amasa_Norcross,65,dbo:birthPlace,4376221,"dbr:Rindge,_New_Hampshire",1,0.02180154206449982,6.864959955215454,0.2510820949952163
5522333,dbr:William_Turton,65,dbo:birthPlace,3908154,dbr:Olveston,1,0.008267077011592147,25.868937015533447,0.2497538143805065
4678179,dbr:Shane_Maher,65,dbo:birthPlace,1298748,dbr:County_Tipperary,1,0.04997466399181134,5.653375148773193,0.2571877159401737
542814,dbr:Andreson_Dourado_Ribas,65,dbo:birthPlace,3553580,dbr:Miguel_Calmon,1,0.036911420289144056,9.689934968948364,0.2541230096432193
2296310,dbr:Henry_Conybeare,65,dbo:birthPlace,953806,dbr:Brislington,1,0.01228424231774048,11.010552883148193,0.25008024158889786
3235400,dbr:Loyola_Hearn,65,dbo:birthPlace,4330478,dbr:Renews-Cappahayden,1,0.3860114715688311,6.386836051940918,0.32474314855514347
2739521,dbr:John_Williamson_(musician),65,dbo:birthPlace,2434933,dbr:Ilford,1,0.028334499494122395,6.512354135513306,0.2525699363521911
3318213,dbr:Malcolm_Eden,65,dbo:birthPlace,2434933,dbr:Ilford,1,0.049947490457319416,10.064486026763916,0.25565536369501213
2916814,dbr:Keith_Nichols,65,dbo:birthPlace,2434933,dbr:Ilford,1,0.17318000315234344,6.741993188858032,0.28058550157377227
4871972,dbr:Stewart_Morris,65,dbo:birthPlace,959044,dbr:Bromley,1,0.021661586852127532,13.286409139633179,0.2505689647616758
2693168,dbr:John_Bentley_(musician),65,dbo:birthPlace,1477651,dbr:Deptford,1,0.020426889793957372,17.67440390586853,0.25016668833654804
4227201,dbr:Pythagoras_Papastamatiou,65,dbo:birthPlace,367158,dbr:Agrinio,1,0.023012176700242953,13.595510005950928,0.2519552168847689
647811,dbr:Arshad_Pervez,65,dbo:birthPlace,4592424,dbr:Sargodha,1,0.014550717926845537,4.396411895751953,0.25015014526699914
1179473,dbr:Chris_Nyst,65,dbo:birthPlace,872155,"dbr:Blackall,_Queensland",1,0.03788796927790092,9.161332845687866,0.254088765970443
1410869,dbr:David_A._Robinson,65,dbo:birthPlace,5547695,"dbr:Woonsocket,_Rhode_Island",1,0.027301470324628332,12.420459985733032,0.25135316389350837
2771436,dbr:Joseph_Diescho,65,dbo:birthPlace,527929,dbr:Andara,1,0.024350090768057626,18.85327696800232,0.25129605208952926
1104656,dbr:Cezar_Petrescu,65,dbo:birthPlace,1296188,dbr:Cotnari,1,0.026619926345709994,11.60281491279602,0.25183235025963707
2523279,dbr:Jack_Fairman,65,dbo:birthPlace,2356701,dbr:Horley,1,0.020624389304780673,13.521952867507935,0.25134396972056566
4298430,dbr:Ray_Aston,65,dbo:birthPlace,5455503,"dbr:Waverley,_New_South_Wales",1,0.04591127179132452,6.417793035507202,0.25505154527252016
1647946,dbr:Edwin_Albert_Merritt,65,dbo:birthPlace,4132824,"dbr:Pierrepont,_New_York",1,0.027838341405236108,12.897565126419067,0.25163385001660843
2247037,"dbr:Harold_Walker,_Baron_Walker_of_Doncaster",65,dbo:birthPlace,692724,dbr:Audenshaw,1,0.031189345547708434,7.3176188468933105,0.25059708941684283
4713193,dbr:Sid_Parker,65,dbo:birthPlace,4338906,"dbr:Revelstoke,_British_Columbia",1,0.035524778654162315,6.675734996795654,0.2533648930077149
446901,dbr:Alexander_Johnston_(Canadian_politician),65,dbo:birthPlace,4367852,"dbr:Richmond_County,_Nova_Scotia",1,0.03035820717859973,8.515447854995728,0.25238647181782214
2930096,dbr:Kenny_Easterday,65,dbo:birthPlace,473433,"dbr:Aliquippa,_Pennsylvania",1,0.035087233711553756,18.37670397758484,0.25318342140484335
3682807,dbr:Muriel_Young,65,dbo:birthPlace,864989,dbr:Bishop_Middleham,1,0.020061115990046254,18.260674953460693,0.25015045248722634
4273981,dbr:Rajinder_Ghai,65,dbo:birthPlace,2547555,dbr:Jalandhar,1,0.011615948650588348,5.058130979537964,0.2507164457841699
2111637,dbr:Godfrey_Morgan_(Australian_politician),65,dbo:birthPlace,3064247,"dbr:Landsborough,_Queensland",1,0.029595777482880975,7.32460618019104,0.25081061678018496
3739365,dbr:Nathaniel_Ruggles,65,dbo:birthPlace,4466290,"dbr:Roxbury,_Boston",1,0.2047269785534045,6.599567890167236,0.2844882501855951
2618748,dbr:Jeff_Evans,65,dbo:birthPlace,4789910,dbr:South_Wales,1,0.01434658988803616,19.28875207901001,0.2501964061210288
4027694,dbr:Paul_Chesley,65,dbo:birthPlace,4314822,"dbr:Red_Wing,_Minnesota",1,0.016167194988112265,22.259747982025146,0.2502575050794214
2847334,dbr:K._C._Constantine,65,dbo:birthPlace,3478523,"dbr:McKees_Rocks,_Pennsylvania",1,0.015030805635887544,23.54000186920166,0.2499552477648924
4457498,dbr:Rose_Marie_McCoy,65,dbo:birthPlace,3917775,"dbr:Oneida,_Kansas",1,0.01790770331935309,19.79493999481201,0.24955361604529921
1039134,dbr:Candide_Charkviani,65,dbo:birthPlace,5232113,dbr:Tsageri,1,0.022840235126957847,9.508179903030396,0.2513413369553271
4615351,dbr:Scot_Coogan,65,dbo:birthPlace,3483603,"dbr:Medway,_Massachusetts",1,0.018939967303049872,25.0827739238739,0.25031567292657153
