sid,sub,pid,pred,oid,obj,class,score,path,rpath,time,softmaxscore
2127420,dbr:Gordon_Wilkins,65,dbo:birthPlace,3672458,dbr:Mudgee,1,0.0613694645174056,"[2127420, 2180380, 1583707, 1733027, 4564497, 3672458]","[-1, 465, 65, 65, 592, 65]",2.850087881088257,0.2519539543863631
2561825,dbr:James_Macrae,65,dbo:birthPlace,713613,dbr:Ayrshire,1,0.05996099469215216,"[2561825, 303, 5110568, 713613]","[-1, 660, 660, 65]",2.171807050704956,0.25171972113446656
2692963,dbr:John_Bell_(barrister),65,dbo:birthPlace,2925377,dbr:Kendal,1,0.07131837368997622,"[2692963, 761336, 2770140, 2925377]","[-1, 480, 410, 65]",2.0542030334472656,0.2518480372209053
2481870,dbr:Isaac_G._Perry,65,dbo:birthPlace,812643,"dbr:Bennington,_Vermont",1,0.08232675476396475,"[2481870, 2353439, 2353438, 1746377, 812643]","[-1, 34, 339, 339, 395]",1.9886200428009033,0.25468142137153293
5322747,dbr:Valerie_Young,65,dbo:birthPlace,666987,"dbr:Ashburton,_New_Zealand",1,0.06630536173554881,"[5322747, 3783066, 5448328, 666987]","[-1, 65, 65, 283]",2.077080011367798,0.2517182503870372
3085948,dbr:Lawrence_Cherney,65,dbo:birthPlace,4098104,"dbr:Peterborough,_Ontario",1,0.05805554253333065,"[3085948, 1036538, 4098104]","[-1, 394, 140]",3.4651010036468506,0.2509031694266413
1474476,dbr:Denys_Stoyan,65,dbo:birthPlace,2369214,dbr:Hrebinky,1,0.08552165858825522,"[1474476, 5274037, 2369214]","[-1, 65, 140]",2.009384870529175,0.25527743931709
1191216,dbr:Christine_Truman,65,dbo:birthPlace,5546065,dbr:Woodford_Green,1,0.06324119613543916,"[1191216, 5286709, 5546065]","[-1, 140, 140]",2.3096609115600586,0.2510705684374463
2033464,dbr:George_Gilbert_Hoskins,65,dbo:birthPlace,812641,"dbr:Bennington,_New_York",1,0.14061795579728167,"[2033464, 5556041, 812641]","[-1, 65, 301]",1.956409215927124,0.2658209951822873
668966,dbr:Ashley_Sexton,65,dbo:birthPlace,3208271,dbr:London_Borough_of_Enfield,1,0.06178667364049877,"[668966, 101, 1922830, 3208271]","[-1, 660, 660, 65]",2.363914966583252,0.252542290379655
3036893,dbr:LD_Beghtol,65,dbo:birthPlace,1899463,dbr:Fort_Campbell,1,0.0554186852007943,"[3036893, 454, 2968235, 1899463]","[-1, 660, 660, 65]",4.944149971008301,0.24894172974680154
1690573,dbr:Emil_Andres,65,dbo:birthPlace,5149462,"dbr:Tinley_Park,_Illinois",1,0.053279651950146195,"[1690573, 5287545, 2081403, 5149462]","[-1, 394, 394, 283]",4.069530963897705,0.2507537877346399
664368,"dbr:Asahel_Finch,_Jr.",65,dbo:birthPlace,2020662,"dbr:Genoa,_New_York",1,0.06141003058018203,"[664368, 5287545, 2020662]","[-1, 140, 140]",2.829281806945801,0.25211213711978003
5111779,dbr:Thomas_Costello_(hurler),65,dbo:birthPlace,1045411,dbr:Cappawhite,1,0.15685589491977217,"[5111779, 1045412, 1758139, 1045411]","[-1, 65, 599, 65]",1.961846113204956,0.27153603576876034
2781380,dbr:Joshua_King,65,dbo:birthPlace,3234760,"dbr:Lowick,_Cumbria",1,0.08683800077604364,"[2781380, 5278561, 4788683, 3234760]","[-1, 65, 184, 184]",1.9862251281738281,0.25632481821538455
1926616,dbr:Frank_Liddell,65,dbo:birthPlace,3309483,"dbr:Maitland,_New_South_Wales",1,0.059344541684309166,"[1926616, 1904318, 492064, 5048557, 3309483]","[-1, 478, 250, 250, 283]",4.061017036437988,0.24975585116445986
2614646,dbr:Jean_Rouppert,65,dbo:birthPlace,1329748,dbr:Custines,1,0.0471010699136849,"[2614646, 502, 1937233, 3323198, 1042071, 1329748]","[-1, 660, 660, 167, 86, 86]",5.676025152206421,0.24981070944252978
1677273,dbr:Elizabeth_Stuart_Phelps_Ward,65,dbo:birthPlace,531186,"dbr:Andover,_Massachusetts",1,0.06882286245767916,"[1677273, 3436140, 531186]","[-1, 65, 301]",2.7367990016937256,0.25264058670913975
4033294,dbr:Paul_Keenan,65,dbo:birthPlace,3166380,dbr:Lisbon,1,0.04820113298897845,"[4033294, 3917432, 2363495, 5282778, 3166380]","[-1, 478, 250, 250, 283]",6.779059886932373,0.2490485817302539
1544880,dbr:Dominic_de_la_Calzada,65,dbo:birthPlace,5369734,dbr:Viloria_de_Rioja,1,0.06562788110408278,"[1544880, 4584792, 4795087, 5369734]","[-1, 167, 140, 140]",2.147874116897583,0.2511713772653542
4364707,dbr:Richard_Stovin,65,dbo:birthPlace,5485444,"dbr:Whitgift,_East_Riding_of_Yorkshire",1,0.23082936127582712,"[4364707, 1948881, 5485444]","[-1, 505, 65]",1.959218978881836,0.2817841790742141
1129676,dbr:Charles_Moss_(bishop_of_Bath_and_Wells),65,dbo:birthPlace,4179229,dbr:Postwick_with_Witton,1,0.08284528737758236,"[1129676, 569294, 5119558, 4179229]","[-1, 508, 508, 65]",2.0035510063171387,0.2538080779633638
1432329,dbr:David_Sharp_(entomologist),65,dbo:birthPlace,5202646,dbr:Towcester,1,0.042131747551702806,"[1432329, 6060984, 5522080, 4820143, 2061410, 280901, 5202646]","[-1, 660, 660, 34, 339, 525, 522]",9.723289012908936,0.24906677502049018
375075,dbr:Ahtyba_Rubin,65,dbo:birthPlace,1899381,dbr:Fort_Belvoir,1,0.06034646700154211,"[375075, 25, 3070119, 1899381]","[-1, 660, 660, 65]",2.936755895614624,0.251759190595171
4032242,dbr:Paul_Hollywood,65,dbo:birthPlace,5432532,dbr:Wallasey,1,0.08789482445630761,"[4032242, 5536287, 4624335, 5432532]","[-1, 65, 184, 339]",1.9930391311645508,0.2547299696742508
812363,dbr:Bennett_Campbell,65,dbo:birthPlace,3637849,"dbr:Montague,_Prince_Edward_Island",1,0.1463098304357393,"[812363, 2077175, 3637849]","[-1, 465, 167]",1.958247184753418,0.2669547518017965
1389550,dbr:Danthala_Venkata_Meher_Baba,65,dbo:birthPlace,2867064,dbr:Kakinada,1,0.0626798944837287,"[1389550, 191, 2236783, 2867064]","[-1, 660, 660, 65]",2.085222005844116,0.25161730544985933
2573083,dbr:Jamie_Warren,65,dbo:birthPlace,2231286,"dbr:Hanover,_Ontario",1,0.26087773109487916,"[2573083, 2231286]","[-1, 283]",1.9700140953063965,0.290648204695673
3215544,dbr:Lorenzo_Camerano,65,dbo:birthPlace,841205,dbr:Biella,1,0.04621736813182449,"[3215544, 246, 2093412, 2496386, 437078, 841205]","[-1, 660, 660, 394, 394, 65]",5.517640113830566,0.24977057795281288
3396750,dbr:Mark_Rae,65,dbo:birthPlace,667668,dbr:Ashington,1,0.08295002805076578,"[3396750, 3851174, 667668]","[-1, 65, 95]",2.030517101287842,0.25484650064502606
2348052,dbr:Homer_Curran,65,dbo:birthPlace,4808470,"dbr:Springfield,_Missouri",1,0.05198609124572652,"[2348052, 5287545, 4808470]","[-1, 394, 140]",5.580943822860718,0.25073546173864153
5216390,dbr:Trevor_Burton,65,dbo:birthPlace,677959,dbr:Aston,1,0.07723651682052494,"[5216390, 863498, 677959]","[-1, 283, 369]",2.1255550384521484,0.25363582889037867
1552890,dbr:Donald_G._Jackson,65,dbo:birthPlace,5214797,"dbr:Tremont,_Mississippi",1,0.06359555693009813,"[1552890, 5287545, 5214797]","[-1, 394, 140]",3.4957950115203857,0.2515737082187201
2647294,dbr:Jill_Lajdziak,65,dbo:birthPlace,952893,"dbr:Brillion,_Wisconsin",1,0.053504387659329355,"[2647294, 4598082, 173, 632227, 952893]","[-1, 309, 660, 660, 339]",2.800173044204712,0.2512037884115641
2715641,dbr:John_Kellum,65,dbo:birthPlace,2288376,"dbr:Hempstead,_New_York",1,0.05882596818783979,"[2715641, 5245014, 3781413, 2288376]","[-1, 34, 339, 301]",3.9600908756256104,0.2514091891610581
3791281,dbr:Nicholas_Conyngham_Tindal,65,dbo:birthPlace,1145257,dbr:Chelmsford,1,0.1151927883581356,"[3791281, 2967784, 1145257]","[-1, 194, 116]",1.9783940315246582,0.26072170274537776
678937,dbr:Astrid_Bussink,65,dbo:birthPlace,1653919,dbr:Eibergen,1,0.07837131911027509,"[678937, 3771978, 1653919]","[-1, 394, 140]",2.0279550552368164,0.2541112435256302
2125005,dbr:Gordon_Arthur_Riley,65,dbo:birthPlace,5460389,"dbr:Webb_City,_Missouri",1,0.06956903583920944,"[2125005, 1581557, 4808470, 1930245, 5460389]","[-1, 27, 116, 65, 167]",2.3987061977386475,0.2510941284174813
5122016,dbr:Thomas_Scott_(Ohio),65,dbo:birthPlace,3894613,"dbr:Oldtown,_Maryland",1,0.0868913694133602,"[5122016, 3428818, 3894613]","[-1, 65, 301]",1.9779529571533203,0.25545163926743125
4255718,dbr:Rachel_Matkin,65,dbo:birthPlace,1938838,dbr:Fraser_Canyon,1,0.3581970477838151,"[4255718, 1938838]","[-1, 283]",1.9657621383666992,0.31114325866366155
2594467,dbr:Jason_Kutney,65,dbo:birthPlace,1952457,"dbr:Freehold_Borough,_New_Jersey",1,0.05756180549234239,"[2594467, 1591650, 657, 5549329, 1952457]","[-1, 599, 660, 660, 116]",4.06540584564209,0.2516043115192182
5510974,dbr:William_Hutchinson_(Australian_politician),65,dbo:birthPlace,3308387,dbr:Maindample,1,0.0770045324441018,"[5510974, 701166, 3308387]","[-1, 394, 140]",2.0500829219818115,0.2546656259260371
4091399,dbr:Peter_McLaren_(politician),65,dbo:birthPlace,3061731,"dbr:Lanark,_Ontario",1,0.09326283065605889,"[4091399, 4077927, 3061739, 3061731]","[-1, 167, 301, 301]",1.9739649295806885,0.2568511487169695
4560418,dbr:Samson_Mason,65,dbo:birthPlace,1899308,"dbr:Fort_Ann_(village),_New_York",1,0.15113111595361875,"[4560418, 1899307, 1899308]","[-1, 65, 301]",1.9557030200958252,0.268321079068513
2031363,dbr:George_Dromgoole,65,dbo:birthPlace,3087263,"dbr:Lawrenceville,_Virginia",1,0.14858620707673484,"[2031363, 4359978, 3087263]","[-1, 592, 65]",1.9593920707702637,0.2679889474569796
2372424,dbr:Hubert_Derache,65,dbo:birthPlace,3652522,dbr:Morteau,1,0.07025027237018829,"[2372424, 1906664, 3652522]","[-1, 394, 140]",2.473388195037842,0.2526828488066061
2375257,dbr:Hugh_J._Anderson,65,dbo:birthPlace,5536431,"dbr:Wiscasset,_Maine",1,0.06996076903860612,"[2375257, 176, 316059, 5536431]","[-1, 660, 660, 65]",2.3584659099578857,0.25381159988770857
2247963,dbr:Harriet_Andreassen,65,dbo:birthPlace,5362584,dbr:Vikna,1,0.05819964939607348,"[2247963, 2455716, 5230497, 4068870, 1098491, 3072563, 5362584]","[-1, 592, 474, 592, 441, 441, 65]",2.4928479194641113,0.2519307233385613
1234809,dbr:Clive_Brooks,65,dbo:birthPlace,922002,"dbr:Bow,_London",1,0.054690738205293174,"[1234809, 5302056, 3208131, 4832899, 922002]","[-1, 230, 283, 65, 65]",3.7754969596862793,0.25099088997290436
5521155,dbr:William_Story_(attorney),65,dbo:birthPlace,5455266,"dbr:Waukesha_County,_Wisconsin",1,0.05059901523985236,"[5521155, 502, 2531190, 5455266]","[-1, 660, 660, 167]",6.3013880252838135,0.24922126813713966
1648535,dbr:Edwin_Godsall,65,dbo:birthPlace,5192736,dbr:Toowoomba,1,0.06359483661910034,"[1648535, 4241006, 5537376, 5192736]","[-1, 65, 339, 339]",3.0817201137542725,0.25188237107273087
3424722,dbr:Mary_Allitt,65,dbo:birthPlace,1466030,dbr:Deniliquin,1,0.07224423498538349,"[3424722, 3780568, 258304, 1466030]","[-1, 65, 116, 116]",2.100713014602661,0.2545094227492344
2676670,dbr:Joe_Melia,65,dbo:birthPlace,2488233,dbr:Islington,1,0.06582076581635482,"[2676670, 1563721, 2957402, 4428912, 2488233]","[-1, 580, 580, 506, 65]",2.3224940299987793,0.25353629221476587
4012658,dbr:Pat_O'Connor_(hurler),65,dbo:birthPlace,1282708,dbr:Coolderry,1,0.1568558949197722,"[4012658, 1282709, 2672509, 1282708]","[-1, 599, 599, 65]",1.9584360122680664,0.270132995048796
4115011,dbr:Philippa_Perry,65,dbo:birthPlace,5449340,dbr:Warrington,1,0.07106337931501579,"[4115011, 1150717, 5449340]","[-1, 65, 301]",2.1811931133270264,0.2522335790665296
2773163,dbr:Joseph_Horton,65,dbo:birthPlace,1262201,dbr:Colwall,1,0.06789729391336165,"[2773163, 191, 832721, 1262201]","[-1, 660, 660, 167]",2.125170946121216,0.2527002865731599
2298618,dbr:Henry_Horton_(sportsman),65,dbo:birthPlace,1262201,dbr:Colwall,1,0.06789729391336165,"[2298618, 191, 832721, 1262201]","[-1, 660, 660, 167]",2.123176097869873,0.2532473205979196
1644584,dbr:Edward_Lavin_Girroir,65,dbo:birthPlace,5206610,"dbr:Tracadie,_Nova_Scotia",1,0.0,[5206610],[-1],12.574817895889282,0.23998718625195442
4852874,dbr:Stephen_C._West,65,dbo:birthPlace,3846808,dbr:North_Ferriby,1,0.06780687587362448,"[4852874, 5286709, 3846808]","[-1, 65, 140]",2.2838900089263916,0.2528547441378377
3823766,dbr:Nisar_Ahmed_Faruqi,65,dbo:birthPlace,516253,dbr:Amroha,1,0.08403209690823471,"[3823766, 5307045, 516253]","[-1, 65, 301]",2.0022170543670654,0.2560268978453288
3128067,dbr:Lesley_B._Wells,65,dbo:birthPlace,3688254,"dbr:Muskegon,_Michigan",1,0.05562954155682554,"[3128067, 2813753, 1426582, 1568162, 3688254]","[-1, 480, 480, 465, 167]",4.280980825424194,0.25144765135207536
5591125,dbr:Yizhi_Jane_Tao,65,dbo:birthPlace,1161664,dbr:China,1,0.054844400950015595,"[5591125, 4352059, 2029875, 1161664]","[-1, 410, 27, 394]",4.544419050216675,0.2505965443564549
1944258,dbr:Fred_W._Riggs,65,dbo:birthPlace,1161664,dbr:China,1,0.06621614531975514,"[1944258, 3263356, 3506845, 1161664]","[-1, 65, 65, 394]",2.4617629051208496,0.2517181669643242
2755851,dbr:Jonn_Penney,65,dbo:birthPlace,4238769,dbr:Quarry_Bank,1,0.0715438626549587,"[2755851, 1705443, 4238769]","[-1, 394, 140]",2.1270060539245605,0.253851503086742
3842951,dbr:Norman_Hughes,65,dbo:birthPlace,3726831,dbr:Nantwich,1,0.0513739484916339,"[3842951, 1705518, 2413300, 5595982, 5116895, 2707668, 3726831]","[-1, 65, 65, 65, 65, 407, 65]",3.971285104751587,0.2499032939708063
5175863,dbr:Tommy_Burks,65,dbo:birthPlace,1282269,"dbr:Cookeville,_Tennessee",1,0.1969458642201139,"[5175863, 1282269]","[-1, 167]",1.962127923965454,0.27752081573558246
2722459,dbr:John_Mickel_(politician),65,dbo:birthPlace,3682484,dbr:Murgon,1,0.07741142095881426,"[2722459, 5457021, 4488724, 1086301, 4420686, 3682484]","[-1, 465, 592, 410, 410, 65]",2.0510659217834473,0.2533866561641538
2717490,dbr:John_Leake,65,dbo:birthPlace,4462984,dbr:Rotherhithe,1,0.06603094613878023,"[2717490, 3821420, 2691945, 2203654, 4462984]","[-1, 57, 57, 57, 81]",2.341399908065796,0.2515398826202878
656520,dbr:Arthur_Twidle,65,dbo:birthPlace,4462984,dbr:Rotherhithe,1,0.05101855601883256,"[656520, 502, 2674732, 4462984]","[-1, 660, 660, 65]",4.790339946746826,0.24967891559027194
629642,dbr:Argo_Aadli,65,dbo:birthPlace,3019382,"dbr:Kunda,_Estonia",1,0.07217144915964485,"[629642, 1749845, 5304264, 1749783, 3019382]","[-1, 394, 394, 441, 328]",2.0632240772247314,0.25361352865285886
1724496,dbr:Eric_Simms_(rugby_league),65,dbo:birthPlace,2895468,"dbr:Karuah,_New_South_Wales",1,0.051035382350849104,"[1724496, 4481253, 888586, 701166, 2895468]","[-1, 462, 462, 140, 140]",3.1526830196380615,0.2505232234679271
1487958,dbr:Devaki_Nandan_Khatri,65,dbo:birthPlace,4556282,dbr:Samastipur,1,0.0702955985537027,"[1487958, 3691504, 4837972, 2214914, 4837974, 4556282]","[-1, 65, 522, 525, 525, 522]",2.3327558040618896,0.25350535101274774
1376970,dbr:Daniel_O'Mahony,65,dbo:birthPlace,1319150,dbr:Croydon,1,0.05521046873602979,"[1376970, 3856959, 5343986, 1319150]","[-1, 480, 480, 167]",3.897801160812378,0.2510727696217819
4086250,dbr:Peter_Flannery,65,dbo:birthPlace,2591378,dbr:Jarrow,1,0.05883011583408543,"[4086250, 4152322, 402397, 2591378]","[-1, 480, 480, 65]",3.914705991744995,0.250180224025222
2041073,dbr:George_Pyman,65,dbo:birthPlace,4575965,dbr:Sandsend,1,0.07023980644328892,"[2041073, 5286709, 4575965]","[-1, 394, 140]",2.4618980884552,0.25255450908952476
2252637,dbr:Harry_Jensen,65,dbo:birthPlace,3786189,"dbr:Newtown,_New_South_Wales",1,0.07295655621184789,"[2252637, 701830, 2706647, 3786189]","[-1, 441, 441, 65]",2.161895990371704,0.2536242654467715
1944971,dbr:Freddie_McKay,65,dbo:birthPlace,4538097,dbr:Saint_Catherine_Parish,1,0.1814598972841629,"[1944971, 4538097]","[-1, 283]",1.9577710628509521,0.2753523680508261
4030500,dbr:Paul_G._Hewitt,65,dbo:birthPlace,4599049,"dbr:Saugus,_Massachusetts",1,0.07301968125836761,"[4030500, 3436140, 4599049]","[-1, 65, 301]",2.1715738773345947,0.2532553225160514
1220763,dbr:Clark_Williams,65,dbo:birthPlace,1038121,"dbr:Canandaigua_(town),_New_York",1,0.05631587961064181,"[1220763, 4958412, 4397255, 3781413, 1038121]","[-1, 580, 652, 65, 301]",3.8331730365753174,0.2503576032162205
1911448,dbr:Francis_Chavasse,65,dbo:birthPlace,4918531,dbr:Sutton_Coldfield,1,0.0551351054953669,"[1911448, 1194140, 569294, 4848158, 4918531]","[-1, 434, 508, 508, 65]",3.875516891479492,0.25026924082461166
1621313,dbr:Ed_Ames,65,dbo:birthPlace,3319196,"dbr:Malden,_Massachusetts",1,0.17111019637223338,"[1621313, 3319196]","[-1, 283]",1.9709110260009766,0.27194091870158826
2301071,dbr:Henry_Olin,65,dbo:birthPlace,4672010,"dbr:Shaftsbury,_Vermont",1,0.09112840763201079,"[2301071, 5345797, 4672010]","[-1, 500, 301]",1.992650032043457,0.25603185015436025
2691550,dbr:John_B._McColl,65,dbo:birthPlace,3684018,"dbr:Murray_Township,_Ontario",1,0.0933651834878746,"[2691550, 2033948, 1277689, 3583809, 3684018]","[-1, 465, 441, 441, 65]",1.972412109375,0.2576567157058621
4423947,dbr:Rodolphe_Forget,65,dbo:birthPlace,5006177,"dbr:Terrebonne,_Quebec",1,0.07890048318407483,"[4423947, 1036663, 3223345, 5006177]","[-1, 65, 65, 65]",2.0613560676574707,0.25467157464378326
4744196,dbr:Siva_Nageswara_Rao,65,dbo:birthPlace,5298922,dbr:Uppalapadu,1,0.07310604086766002,"[4744196, 2449097, 5298922]","[-1, 394, 140]",2.10365891456604,0.25395060972552413
1434392,dbr:David_Tredinnick_(actor),65,dbo:birthPlace,2098675,"dbr:Glen_Waverley,_Victoria",1,0.07192930569487468,"[1434392, 701166, 2098675]","[-1, 394, 140]",2.262446880340576,0.254028166551333
405249,dbr:Alastair_Layzell,65,dbo:birthPlace,2636367,dbr:Jersey,1,0.08492606312978962,"[405249, 1115913, 2636367]","[-1, 65, 140]",1.9633820056915283,0.25623539945043977
3786384,dbr:Nexhat_Daci,65,dbo:birthPlace,5340315,dbr:Veliki_Trnovac,1,0.13785822990531924,"[3786384, 981248, 5340315]","[-1, 65, 301]",1.9707109928131104,0.26371751158711804
5115371,dbr:Thomas_Henderson_(New_Jersey),65,dbo:birthPlace,1952463,"dbr:Freehold_Township,_New_Jersey",1,0.2035821084092901,"[5115371, 1952463]","[-1, 167]",2.1907849311828613,0.2794986190867996
2596248,dbr:Jason_Witczak,65,dbo:birthPlace,3846844,"dbr:North_Fond_du_Lac,_Wisconsin",1,0.06414023602490475,"[2596248, 5287545, 3846844]","[-1, 394, 140]",2.4894189834594727,0.2514165530107486
4488588,dbr:Russell_Benjamin_Harrison,65,dbo:birthPlace,3958246,"dbr:Oxford,_Ohio",1,0.1275421293993293,"[4488588, 1070608, 3958246]","[-1, 111, 65]",1.972646951675415,0.2629370730070589
4106344,dbr:Phaswane_Mpe,65,dbo:birthPlace,4164580,dbr:Polokwane,1,0.07049639661535559,"[4106344, 4785969, 4164580]","[-1, 394, 140]",2.243155002593994,0.25407789658423474
1753304,dbr:Ethyl_Eichelberger,65,dbo:birthPlace,4060196,"dbr:Pekin,_Illinois",1,0.05952081830434181,"[1753304, 3781413, 4767657, 4060196]","[-1, 167, 500, 65]",4.031537055969238,0.2499496402062862
3247493,dbr:Ludwig_Heinrich_Bojanus,65,dbo:birthPlace,921770,"dbr:Bouxwiller,_Bas-Rhin",1,0.04491256762869633,"[3247493, 6060984, 2893133, 3774189, 3247952, 921770]","[-1, 660, 660, 500, 453, 65]",8.065834999084473,0.24916702961480466
2731257,dbr:John_Samuel_Bourque,65,dbo:birthPlace,4691614,dbr:Sherbrooke_(provincial_electoral_district),1,0.41905978419640516,"[2731257, 4691614]","[-1, 167]",2.237233877182007,0.3247014014401041
