sid,sub,pid,pred,oid,obj,class,score,time,softmaxscore
846737.0,dbr:Bill_Bradley,599,dbo:team,4525720.0,dbr:Sacramento_Kings,0,0.02451878090422451,35.855334997177124,0.24974337594244045
846737.0,dbr:Bill_Bradley,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.023866562043565527,24.32935118675232,0.24958054170987728
846737.0,dbr:Bill_Bradley,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.01623537485634679,32.76851010322571,0.24768319459097482
851870.0,dbr:Bill_Russell,599,dbo:team,917821.0,dbr:Boston_Celtics,1,0.09335367705324532,7.1652679443359375,0.26151629707168583
851870.0,dbr:Bill_Russell,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.03948417388761737,7.7804059982299805,0.2478012713907826
851870.0,dbr:Bill_Russell,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.027941781122556724,7.953168153762817,0.24495749535090522
851870.0,dbr:Bill_Russell,599,dbo:team,2364618.0,dbr:Houston_Rockets,0,0.03106983875072203,10.363128900527954,0.24572493618662644
890343.0,dbr:Bob_Pettit,599,dbo:team,685564.0,dbr:Atlanta_Hawks,1,0.14921974566846016,6.51783299446106,0.27274591959845057
890343.0,dbr:Bob_Pettit,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.029178338164121388,7.759489059448242,0.2418939136924235
890343.0,dbr:Bob_Pettit,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.034656741914073114,8.443828821182251,0.2432227428240349
890343.0,dbr:Bob_Pettit,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0,0.03018451356768154,8.23732590675354,0.242137423885091
1029025.0,dbr:Calvin_Murphy,599,dbo:team,2364618.0,dbr:Houston_Rockets,1,0.15189416641359021,7.4795310497283936,0.2736690144662614
1029025.0,dbr:Calvin_Murphy,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.02484450849258581,8.198389053344727,0.24101754745941387
1029025.0,dbr:Calvin_Murphy,599,dbo:team,5452049.0,dbr:Washington_Wizards,0,0.03146795910391723,7.856655120849609,0.24261921370467757
1029025.0,dbr:Calvin_Murphy,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0,0.03177708166135004,7.423954010009766,0.24269422436964724
1397869.0,dbr:Darrell_Griffith,599,dbo:team,5305646.0,dbr:Utah_Jazz,1,0.15813613605247842,6.3038411140441895,0.27531342054212715
1397869.0,dbr:Darrell_Griffith,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.029517953913708025,7.9716291427612305,0.24208574403888064
1397869.0,dbr:Darrell_Griffith,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,0,0.02605792082990115,7.44999098777771,0.24124956679007456
1397869.0,dbr:Darrell_Griffith,599,dbo:team,4525720.0,dbr:Sacramento_Kings,0,0.026479394780563343,9.540179014205933,0.2413512686289175
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,1,0.0907934593043258,11.050244808197021,0.26219132184539556
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,3782014.0,dbr:New_York_Knicks,0,0.03018785412440443,10.15756607055664,0.246772995661053
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.022340543963610626,8.245914936065674,0.2448440697633299
1431155.0,dbr:David_Robinson_(basketball),599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.02782913225885096,10.288800954818726,0.24619161273022172
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,1,0.09413561390336764,7.537837982177734,0.3467704450519282
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.03433684054703015,8.403496980667114,0.3266418288712617
1522148.0,dbr:Dirk_Nowitzki,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.03417119343518242,8.57027816772461,0.32658772607681
