sid,sub,pid,pred,oid,obj,class,score,path,rpath,time,softmaxscore
1940481.0,dbr:Fred_Brown_(basketball),599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.06582684287365506,"[1940481, 769614, 3027589, 4567127]","[-1, 462, 462, 599]",2.5249340534210205,0.2193322693028391
1940481.0,dbr:Fred_Brown_(basketball),599,dbo:team,3782014.0,dbr:New_York_Knicks,0,0.06452262407298008,"[1940481, 769614, 2927811, 3782014]","[-1, 462, 462, 189]",2.485163927078247,0.21904639849318375
2486139.0,dbr:Isiah_Thomas,599,dbo:team,1487110.0,dbr:Detroit_Pistons,1,0.5103733865718019,"[2486139, 1487110]","[-1, 189]",2.534186840057373,0.34254588719756224
2486139.0,dbr:Isiah_Thomas,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.061883985000888264,"[2486139, 2450744, 5457628, 2450828]","[-1, 123, 123, 189]",2.4984230995178223,0.21874709045593083
2486139.0,dbr:Isiah_Thomas,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.06427042185235535,"[2486139, 2486141, 1487110, 300791, 1156689]","[-1, 602, 599, 599, 189]",2.4686388969421387,0.21926973996072113
2486139.0,dbr:Isiah_Thomas,599,dbo:team,4525720.0,dbr:Sacramento_Kings,0,0.06503422286157391,"[2486139, 2450744, 993642, 4525720]","[-1, 123, 65, 189]",2.490192174911499,0.21943728238578566
2528654.0,dbr:Jack_Twyman,599,dbo:team,4525720.0,dbr:Sacramento_Kings,1,0.5103733865718019,"[2528654, 4525720]","[-1, 189]",2.4753758907318115,0.3428601741165194
2528654.0,dbr:Jack_Twyman,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.06013618801939163,"[2528654, 1209536, 3062514, 2450828]","[-1, 123, 123, 189]",2.470197916030884,0.2185654495293235
2528654.0,dbr:Jack_Twyman,599,dbo:team,3516612.0,dbr:Miami_Heat,0,0.06277806370029362,"[2528654, 2528655, 4525720, 1071638, 3516612]","[-1, 602, 599, 599, 189]",2.488607883453369,0.21914363568680686
2528654.0,dbr:Jack_Twyman,599,dbo:team,5305646.0,dbr:Utah_Jazz,0,0.06408732861422847,"[2528654, 2528655, 4525720, 3000456, 5305646]","[-1, 602, 599, 599, 189]",2.4731481075286865,0.2194307406673502
2570038.0,dbr:James_Worthy,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1,0.5103733865718019,"[2570038, 3218267]","[-1, 189]",2.4672999382019043,0.339687023160042
2570038.0,dbr:James_Worthy,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.08862175275555066,"[2570038, 3218267, 5207744, 4567127]","[-1, 599, 599, 189]",2.487705945968628,0.2227996728595417
2570038.0,dbr:James_Worthy,599,dbo:team,5305646.0,dbr:Utah_Jazz,0,0.06531173460623091,"[2570038, 3740468, 2427667, 5305646]","[-1, 329, 329, 599]",2.4798760414123535,0.2176662707269992
2570038.0,dbr:James_Worthy,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.07528071414123715,"[2570038, 3740468, 1548522, 2450828]","[-1, 329, 599, 599]",2.4696969985961914,0.21984703325341715
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,2450828.0,dbr:Indiana_Pacers,1,0.1804169059852898,"[2618836, 2618837, 2450828]","[-1, 602, 599]",2.484910011291504,0.271848684319544
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.06719808200624211,"[2618836, 2618837, 2450828, 3736393, 4628461]","[-1, 602, 599, 599, 189]",2.4759881496429443,0.24274870680143462
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,5305646.0,dbr:Utah_Jazz,0,0.06680745895099201,"[2618836, 2618837, 2450828, 1004294, 5305646]","[-1, 602, 599, 599, 189]",2.498677968978882,0.24265390207758675
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,1487110.0,dbr:Detroit_Pistons,0,0.06719808200624211,"[2618836, 2618837, 2450828, 4423089, 1487110]","[-1, 602, 599, 599, 189]",2.5208539962768555,0.24274870680143462
2636226.0,dbr:Jerry_West,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1,0.5103733865718019,"[2636226, 3218267]","[-1, 189]",2.475247859954834,0.33955366112124735
2636226.0,dbr:Jerry_West,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.08833515642288552,"[2636226, 2115741, 4864843, 4119746]","[-1, 599, 599, 189]",2.4895248413085938,0.2226483817543696
2636226.0,dbr:Jerry_West,599,dbo:team,2364618.0,dbr:Houston_Rockets,0,0.07350706680116595,"[2636226, 2115741, 5325395, 2364618]","[-1, 599, 601, 601]",2.531540870666504,0.21937128815928789
2636226.0,dbr:Jerry_West,599,dbo:team,3516612.0,dbr:Miami_Heat,0,0.06919173985769657,"[2636226, 2115741, 2917311, 3516612]","[-1, 599, 189, 599]",2.4744880199432373,0.2184266689650953
2673918.0,dbr:Joe_Dumars,599,dbo:team,1487110.0,dbr:Detroit_Pistons,1,0.5103733865718019,"[2673918, 1487110]","[-1, 189]",2.4755442142486572,0.3434685655718749
2673918.0,dbr:Joe_Dumars,599,dbo:team,5452049.0,dbr:Washington_Wizards,0,0.06274019121887407,"[2673918, 2673919, 1487110, 4859974, 5452049]","[-1, 602, 599, 599, 189]",2.501412868499756,0.21952418308588847
2673918.0,dbr:Joe_Dumars,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.06427042185235535,"[2673918, 2673919, 1487110, 300791, 1156689]","[-1, 602, 599, 599, 189]",2.4764420986175537,0.2198603628663356
2673918.0,dbr:Joe_Dumars,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0,0.05185182122250271,"[2673918, 2673919, 1487110, 5140462, 5140470, 1357357]","[-1, 602, 599, 599, 602, 599]",2.476655960083008,0.21714688847590113
2710736.0,dbr:John_Havlicek,599,dbo:team,917821.0,dbr:Boston_Celtics,1,0.5103733865718019,"[2710736, 917821]","[-1, 189]",2.4928839206695557,0.3442661138289216
2710736.0,dbr:John_Havlicek,599,dbo:team,2115741.0,dbr:Golden_State_Warriors,0,0.05669574531828956,"[2710736, 3886384, 1234303, 2115741]","[-1, 123, 123, 189]",2.4803550243377686,0.21870795559452236
2710736.0,dbr:John_Havlicek,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.052811192958061776,"[2710736, 2710737, 917821, 1385193, 1385197, 4119746]","[-1, 602, 599, 599, 602, 599]",2.4763991832733154,0.217860021078689
2710736.0,dbr:John_Havlicek,599,dbo:team,5305646.0,dbr:Utah_Jazz,0,0.05878746216565623,"[2710736, 3886384, 3000456, 5305646]","[-1, 123, 123, 189]",2.4928641319274902,0.21916590949786702
2734002.0,dbr:John_Stockton,599,dbo:team,5305646.0,dbr:Utah_Jazz,1,0.5103733865718019,"[2734002, 5305646]","[-1, 189]",2.4749250411987305,0.3433436466418469
2734002.0,dbr:John_Stockton,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0,0.06298466061570065,"[2734002, 2119138, 2919786, 1357357]","[-1, 123, 123, 189]",2.4675028324127197,0.21949799650001087
2734002.0,dbr:John_Stockton,599,dbo:team,3516612.0,dbr:Miami_Heat,0,0.05264971825885065,"[2734002, 2734004, 5305646, 602945, 602950, 3516612]","[-1, 602, 599, 599, 602, 599]",2.4921140670776367,0.21724117948333857
2734002.0,dbr:John_Stockton,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.06489256469762505,"[2734002, 2734004, 5305646, 602945, 4119746]","[-1, 602, 599, 599, 189]",2.495439052581787,0.21991717737480357
2825275.0,dbr:Julius_Erving,599,dbo:team,4110464.0,dbr:Philadelphia_76ers,1,0.1804169059852898,"[2825275, 2825279, 4110464]","[-1, 602, 599]",2.552172899246216,0.27267273349882226
2825275.0,dbr:Julius_Erving,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.05786600982142285,"[2825275, 5258277, 3068463, 3068466, 2450828]","[-1, 123, 123, 602, 599]",2.521749973297119,0.2412228998108121
2825275.0,dbr:Julius_Erving,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.07300370913487414,"[2825275, 5258277, 3068463, 1156689]","[-1, 123, 123, 189]",2.491497039794922,0.24490223763072697
2825275.0,dbr:Julius_Erving,599,dbo:team,5305646.0,dbr:Utah_Jazz,0,0.05777990006366431,"[2825275, 2825278, 960669, 1481995, 5305646]","[-1, 602, 599, 189, 599]",2.4718849658966064,0.2412021290596386
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,917821.0,dbr:Boston_Celtics,1,0.5103733865718019,"[2941718, 917821]","[-1, 189]",2.501960039138794,0.342015413497459
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0,0.065138042426313,"[2941718, 2941719, 917821, 5248798, 1357357]","[-1, 602, 599, 599, 189]",2.4808151721954346,0.2191202050203266
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,685564.0,dbr:Atlanta_Hawks,0,0.06443576731599916,"[2941718, 3590990, 3221955, 685564]","[-1, 123, 123, 189]",2.4685349464416504,0.21896637637551045
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,2364618.0,dbr:Houston_Rockets,0,0.06868140751795082,"[2941718, 3590990, 2512842, 2364618]","[-1, 123, 123, 599]",2.487283945083618,0.21989800510670388
2985653.0,dbr:Kobe_Bryant,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1,0.1804169059852898,"[2985653, 2985654, 3218267]","[-1, 602, 599]",2.4736578464508057,0.27015292356409853
2985653.0,dbr:Kobe_Bryant,599,dbo:team,5452049.0,dbr:Washington_Wizards,0,0.09597929403386368,"[2985653, 3218267, 3605325, 5452049]","[-1, 599, 599, 189]",2.4715261459350586,0.2482783684923306
2985653.0,dbr:Kobe_Bryant,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.06652458943146992,"[2985653, 4755814, 4947631, 4119746]","[-1, 462, 462, 599]",2.4948031902313232,0.24107205342679736
2985653.0,dbr:Kobe_Bryant,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.06413490266671416,"[2985653, 4755814, 4967652, 4628461]","[-1, 462, 462, 189]",2.48250412940979,0.24049665451677354
3069278.0,dbr:Larry_Bird,599,dbo:team,917821.0,dbr:Boston_Celtics,1,0.5103733865718019,"[3069278, 917821]","[-1, 189]",2.5015721321105957,0.33996244003484893
3069278.0,dbr:Larry_Bird,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.07528071414123715,"[3069278, 3740468, 1548522, 2450828]","[-1, 329, 599, 599]",2.52292799949646,0.2200252843454693
3069278.0,dbr:Larry_Bird,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.07411788563074709,"[3069278, 2450828, 1941857, 1156689]","[-1, 599, 189, 599]",2.5132179260253906,0.2197695813699716
3069278.0,dbr:Larry_Bird,599,dbo:team,685564.0,dbr:Atlanta_Hawks,0,0.07626833955340763,"[3069278, 2450828, 2654432, 685564]","[-1, 599, 189, 599]",2.502696990966797,0.2202426942497102
3299683.0,dbr:Magic_Johnson,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1,0.04919031489292629,"[3299683, 3543150, 591420, 591421, 3218267]","[-1, 123, 123, 602, 599]",2.5005648136138916,0.2492090283778096
3299683.0,dbr:Magic_Johnson,599,dbo:team,2364618.0,dbr:Houston_Rockets,0,0.049599721789093346,"[3299683, 3543150, 2742381, 2742384, 2364618]","[-1, 123, 123, 602, 599]",2.537152051925659,0.24931107716092693
3299683.0,dbr:Magic_Johnson,599,dbo:team,4110464.0,dbr:Philadelphia_76ers,0,0.0609970723343405,"[3299683, 3543150, 5008142, 4110464]","[-1, 123, 123, 189]",2.706566095352173,0.2521688173003365
3299683.0,dbr:Magic_Johnson,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.049599721789093346,"[3299683, 3543150, 2571381, 2571384, 4567127]","[-1, 123, 123, 602, 599]",2.5246329307556152,0.24931107716092693
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,5305646.0,dbr:Utah_Jazz,1,0.5103733865718019,"[3391697, 5305646]","[-1, 189]",2.4812958240509033,0.3429293752496448
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,4110464.0,dbr:Philadelphia_76ers,0,0.05581985741237703,"[3391697, 5256012, 2803440, 4110464]","[-1, 123, 123, 189]",2.5073370933532715,0.2176680060031696
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,2115741.0,dbr:Golden_State_Warriors,0,0.06334531443419114,"[3391697, 5256012, 889985, 2115741]","[-1, 123, 123, 599]",2.4973490238189697,0.21931223625970286
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,685564.0,dbr:Atlanta_Hawks,0,0.0668871551426595,"[3391697, 3391698, 5305646, 4296494, 685564]","[-1, 602, 599, 599, 189]",2.531313180923462,0.2200903824874828
