sid,sub,pid,pred,oid,obj,class,score,path,rpath,time,softmaxscore
812363,dbr:Bennett_Campbell,65,dbo:birthPlace,3637849,"dbr:Montague,_Prince_Edward_Island",1,0.13374647293453704,"[812363, 2077175, 3637849]","[-1, 592, 167]",2.4760100841522217,0.26469124168299524
1389550,dbr:Danthala_Venkata_Meher_Baba,65,dbo:birthPlace,2867064,dbr:Kakinada,1,0.05863524817831618,"[1389550, 191, 2236783, 2867064]","[-1, 660, 660, 65]",2.5006589889526367,0.2511463780469103
2573083,dbr:Jamie_Warren,65,dbo:birthPlace,2231286,"dbr:Hanover,_Ontario",1,0.8493711915062735,"[2573083, 2231286]","[-1, 283]",2.4904568195343018,0.4248224463939611
3215544,dbr:Lorenzo_Camerano,65,dbo:birthPlace,841205,dbr:Biella,1,0.042257809852945916,"[3215544, 246, 2093412, 2496513, 841205]","[-1, 660, 660, 65, 140]",2.8714420795440674,0.2500650994037039
3396750,dbr:Mark_Rae,65,dbo:birthPlace,667668,dbr:Ashington,1,0.11264563013326045,"[3396750, 3851174, 803254, 667668]","[-1, 65, 65, 65]",2.4819979667663574,0.25886633524995173
2348052,dbr:Homer_Curran,65,dbo:birthPlace,4808470,"dbr:Springfield,_Missouri",1,0.05971779888219662,"[2348052, 5287545, 4808470]","[-1, 394, 140]",2.605315923690796,0.25364427581907445
5216390,dbr:Trevor_Burton,65,dbo:birthPlace,677959,dbr:Aston,1,0.08414758134123945,"[5216390, 863498, 2730175, 677959]","[-1, 283, 167, 65]",2.4995009899139404,0.2551933020631586
1552890,dbr:Donald_G._Jackson,65,dbo:birthPlace,5214797,"dbr:Tremont,_Mississippi",1,0.05971779888219662,"[1552890, 5287545, 5214797]","[-1, 394, 140]",2.638934850692749,0.25112362155509765
2647294,dbr:Jill_Lajdziak,65,dbo:birthPlace,952893,"dbr:Brillion,_Wisconsin",1,0.03795487673138682,"[2647294, 4598082, 173, 632227, 952893]","[-1, 309, 660, 660, 339]",2.6058459281921387,0.2505879049304585
2715641,dbr:John_Kellum,65,dbo:birthPlace,2288376,"dbr:Hempstead,_New_York",1,0.05971779888219662,"[2715641, 5287545, 2288376]","[-1, 394, 140]",2.601588010787964,0.2529736665533671
3791281,dbr:Nicholas_Conyngham_Tindal,65,dbo:birthPlace,1145257,dbr:Chelmsford,1,0.20360570071959838,"[3791281, 2967784, 1145257]","[-1, 194, 116]",2.522271156311035,0.27949302165217577
678937,dbr:Astrid_Bussink,65,dbo:birthPlace,1653919,dbr:Eibergen,1,0.0769598380634434,"[678937, 3771978, 1653919]","[-1, 394, 140]",2.5415549278259277,0.25619712585709636
2125005,dbr:Gordon_Arthur_Riley,65,dbo:birthPlace,5460389,"dbr:Webb_City,_Missouri",1,0.06650433432867377,"[2125005, 5287545, 5460389]","[-1, 511, 140]",2.6466379165649414,0.2518467908397427
5122016,dbr:Thomas_Scott_(Ohio),65,dbo:birthPlace,3894613,"dbr:Oldtown,_Maryland",1,0.10540892757873348,"[5122016, 3428818, 3894613]","[-1, 65, 301]",2.478976011276245,0.259717728908972
4255718,dbr:Rachel_Matkin,65,dbo:birthPlace,1938838,dbr:Fraser_Canyon,1,0.8493711915062735,"[4255718, 1938838]","[-1, 283]",2.511385202407837,0.4253272629905849
2594467,dbr:Jason_Kutney,65,dbo:birthPlace,1952457,"dbr:Freehold_Borough,_New_Jersey",1,0.046815089629641524,"[2594467, 631, 1062926, 1952457]","[-1, 660, 660, 65]",2.654642105102539,0.2503334210909328
5510974,dbr:William_Hutchinson_(Australian_politician),65,dbo:birthPlace,3308387,dbr:Maindample,1,0.07014371974067193,"[5510974, 701166, 3308387]","[-1, 394, 140]",2.51535701751709,0.2545893764645331
4091399,dbr:Peter_McLaren_(politician),65,dbo:birthPlace,3061731,"dbr:Lanark,_Ontario",1,0.11965220166764463,"[4091399, 5299033, 1128932, 3061731]","[-1, 65, 65, 65]",2.487887144088745,0.2624548670346607
4560418,dbr:Samson_Mason,65,dbo:birthPlace,1899308,"dbr:Fort_Ann_(village),_New_York",1,0.22223701129994433,"[4560418, 1899307, 1899308]","[-1, 65, 301]",2.478001117706299,0.28295965882090496
2031363,dbr:George_Dromgoole,65,dbo:birthPlace,3087263,"dbr:Lawrenceville,_Virginia",1,0.21245199153805827,"[2031363, 969768, 3087263]","[-1, 167, 301]",2.4921751022338867,0.28109970260163414
2372424,dbr:Hubert_Derache,65,dbo:birthPlace,3652522,dbr:Morteau,1,0.06696818705977994,"[2372424, 1906664, 3652522]","[-1, 394, 140]",2.58510684967041,0.2538805719014138
2375257,dbr:Hugh_J._Anderson,65,dbo:birthPlace,5536431,"dbr:Wiscasset,_Maine",1,0.07241030030871108,"[2375257, 3308405, 2781060, 3308403, 2700606, 5536431]","[-1, 500, 500, 500, 500, 65]",2.637449026107788,0.2550061105590869
2247963,dbr:Harriet_Andreassen,65,dbo:birthPlace,5362584,dbr:Vikna,1,0.04979266893875419,"[2247963, 2455716, 3852062, 5362585, 5362584]","[-1, 592, 140, 140, 339]",2.496469020843506,0.2520671528510874
1234809,dbr:Clive_Brooks,65,dbo:birthPlace,922002,"dbr:Bow,_London",1,0.047303648327483315,"[1234809, 5302056, 3208131, 4832899, 922002]","[-1, 230, 283, 65, 65]",2.8225700855255127,0.2515272261409308
5521155,dbr:William_Story_(attorney),65,dbo:birthPlace,5455266,"dbr:Waukesha_County,_Wisconsin",1,0.04604749438730943,"[5521155, 502, 2143407, 5455266]","[-1, 660, 660, 65]",3.148231029510498,0.24992857686429748
1648535,dbr:Edwin_Godsall,65,dbo:birthPlace,5192736,dbr:Toowoomba,1,0.09671131267806982,"[1648535, 4241006, 3526350, 5192736]","[-1, 65, 65, 65]",2.6263248920440674,0.2594431330462861
3424722,dbr:Mary_Allitt,65,dbo:birthPlace,1466030,dbr:Deniliquin,1,0.08862492390522916,"[3424722, 3780568, 5501882, 1466030]","[-1, 65, 167, 167]",2.5014350414276123,0.25702175857420057
2676670,dbr:Joe_Melia,65,dbo:birthPlace,2488233,dbr:Islington,1,0.06700258574206107,"[2676670, 1705443, 4011964, 2488233]","[-1, 140, 65, 65]",2.539642810821533,0.2531953458515352
4012658,dbr:Pat_O'Connor_(hurler),65,dbo:birthPlace,1282708,dbr:Coolderry,1,0.11183976967587977,"[4012658, 1282709, 2672509, 1282708]","[-1, 599, 599, 65]",2.4801220893859863,0.26126375053106266
4115011,dbr:Philippa_Perry,65,dbo:birthPlace,5449340,dbr:Warrington,1,0.1146584075262319,"[4115011, 1150717, 5449340]","[-1, 65, 301]",2.493022918701172,0.25846677824324
2773163,dbr:Joseph_Horton,65,dbo:birthPlace,1262201,dbr:Colwall,1,0.06506298446499204,"[2773163, 1705443, 832721, 1262201]","[-1, 140, 65, 167]",2.5572969913482666,0.25100056090898226
2298618,dbr:Henry_Horton_(sportsman),65,dbo:birthPlace,1262201,dbr:Colwall,1,0.06506298446499204,"[2298618, 1705443, 832721, 1262201]","[-1, 140, 65, 167]",2.59237003326416,0.252571594283065
1644584,dbr:Edward_Lavin_Girroir,65,dbo:birthPlace,5206610,"dbr:Tracadie,_Nova_Scotia",1,0.0,[5206610],[-1],13.62438702583313,0.24079404000104182
4852874,dbr:Stephen_C._West,65,dbo:birthPlace,3846808,dbr:North_Ferriby,1,0.07947190869940313,"[4852874, 5286709, 3846808]","[-1, 65, 140]",2.527759075164795,0.25352754561744817
3823766,dbr:Nisar_Ahmed_Faruqi,65,dbo:birthPlace,516253,dbr:Amroha,1,0.10826494014126559,"[3823766, 5307045, 516253]","[-1, 65, 301]",2.5328550338745117,0.26040303805765075
3128067,dbr:Lesley_B._Wells,65,dbo:birthPlace,3688254,"dbr:Muskegon,_Michigan",1,0.06579295711343738,"[3128067, 5287545, 4028844, 3688254]","[-1, 65, 394, 65]",2.639050006866455,0.2542891970821349
5591125,dbr:Yizhi_Jane_Tao,65,dbo:birthPlace,1161664,dbr:China,1,0.07485195256498658,"[5591125, 4352059, 2029875, 1161664]","[-1, 410, 27, 394]",2.5223169326782227,0.2551174435210992
1944258,dbr:Fred_W._Riggs,65,dbo:birthPlace,1161664,dbr:China,1,0.17705573323233026,"[1944258, 3263356, 3506845, 1161664]","[-1, 65, 65, 394]",2.5066049098968506,0.2733437516528884
2755851,dbr:Jonn_Penney,65,dbo:birthPlace,4238769,dbr:Quarry_Bank,1,0.06840319903962984,"[2755851, 1705443, 4238769]","[-1, 394, 140]",2.5356719493865967,0.2536876979617317
3842951,dbr:Norman_Hughes,65,dbo:birthPlace,3726831,dbr:Nantwich,1,0.05778462263097426,"[3842951, 1705518, 3421041, 2218311, 1705532, 279588, 3726831]","[-1, 65, 65, 65, 140, 65, 167]",2.6070690155029297,0.24942756295708263
5175863,dbr:Tommy_Burks,65,dbo:birthPlace,1282269,"dbr:Cookeville,_Tennessee",1,0.962037978497001,"[5175863, 1282269]","[-1, 167]",2.4975390434265137,0.4521343434556711
2722459,dbr:John_Mickel_(politician),65,dbo:birthPlace,3682484,dbr:Murgon,1,0.08401983994899853,"[2722459, 4241006, 5426000, 3682484]","[-1, 140, 65, 65]",2.494011163711548,0.2572958529995649
2717490,dbr:John_Leake,65,dbo:birthPlace,4462984,dbr:Rotherhithe,1,0.06312298298178569,"[2717490, 2152288, 2299456, 2969104, 2204543, 4462984]","[-1, 167, 65, 65, 140, 81]",2.5146570205688477,0.25164096228573274
656520,dbr:Arthur_Twidle,65,dbo:birthPlace,4462984,dbr:Rotherhithe,1,0.048162004686425085,"[656520, 502, 2674732, 4462984]","[-1, 660, 660, 65]",2.842798948287964,0.2500841285740829
629642,dbr:Argo_Aadli,65,dbo:birthPlace,3019382,"dbr:Kunda,_Estonia",1,0.06634247324235222,"[629642, 1749845, 1636180, 2132859, 640294, 3019382]","[-1, 394, 394, 65, 65, 65]",2.492435932159424,0.25344378453950855
1724496,dbr:Eric_Simms_(rugby_league),65,dbo:birthPlace,2895468,"dbr:Karuah,_New_South_Wales",1,0.03745436510954037,"[1724496, 594, 5619464, 701166, 2895468]","[-1, 660, 660, 65, 140]",3.749540090560913,0.24858546303229712
1487958,dbr:Devaki_Nandan_Khatri,65,dbo:birthPlace,4556282,dbr:Samastipur,1,0.07276667007863406,"[1487958, 3691504, 381894, 2214914, 4837974, 4556282]","[-1, 65, 511, 65, 525, 522]",2.486762046813965,0.2543509682683913
1376970,dbr:Daniel_O'Mahony,65,dbo:birthPlace,1319150,dbr:Croydon,1,0.06542280817580878,"[1376970, 5286709, 1319150]","[-1, 394, 140]",2.525191068649292,0.25334183393164134
4086250,dbr:Peter_Flannery,65,dbo:birthPlace,2591378,dbr:Jarrow,1,0.06542280817580878,"[4086250, 5286709, 2591378]","[-1, 394, 140]",2.513256072998047,0.25219992307664174
2041073,dbr:George_Pyman,65,dbo:birthPlace,4575965,dbr:Sandsend,1,0.06542280817580878,"[2041073, 5286709, 4575965]","[-1, 394, 140]",2.7401108741760254,0.2532803151908282
2252637,dbr:Harry_Jensen,65,dbo:birthPlace,3786189,"dbr:Newtown,_New_South_Wales",1,0.08981591097987981,"[2252637, 3780568, 848187, 3786189]","[-1, 65, 65, 65]",2.498106002807617,0.2551721483972145
1944971,dbr:Freddie_McKay,65,dbo:birthPlace,4538097,dbr:Saint_Catherine_Parish,1,0.8493711915062735,"[1944971, 4538097]","[-1, 283]",2.4792640209198,0.4269612851951961
4030500,dbr:Paul_G._Hewitt,65,dbo:birthPlace,4599049,"dbr:Saugus,_Massachusetts",1,0.10102821293920317,"[4030500, 3436140, 4599049]","[-1, 65, 301]",2.524616003036499,0.2586720721939519
1220763,dbr:Clark_Williams,65,dbo:birthPlace,1038121,"dbr:Canandaigua_(town),_New_York",1,0.04793924655576238,"[1220763, 4958412, 4397255, 3781413, 1038121]","[-1, 580, 652, 65, 301]",2.92413592338562,0.2504403795330388
1911448,dbr:Francis_Chavasse,65,dbo:birthPlace,4918531,dbr:Sutton_Coldfield,1,0.05120168486109337,"[1911448, 1194140, 5286709, 4918531]","[-1, 434, 394, 140]",2.663041830062866,0.2510293019695019
1621313,dbr:Ed_Ames,65,dbo:birthPlace,3319196,"dbr:Malden,_Massachusetts",1,0.8493711915062735,"[1621313, 3319196]","[-1, 283]",2.4948301315307617,0.4273799651363462
2301071,dbr:Henry_Olin,65,dbo:birthPlace,4672010,"dbr:Shaftsbury,_Vermont",1,0.10004483600262588,"[2301071, 5345797, 4672010]","[-1, 500, 301]",2.490112781524658,0.2582251455486216
2691550,dbr:John_B._McColl,65,dbo:birthPlace,3684018,"dbr:Murray_Township,_Ontario",1,0.057291426583132826,"[2691550, 4206967, 5506887, 5215371, 5499085, 3583809, 3684018]","[-1, 65, 65, 65, 65, 592, 65]",2.579763174057007,0.2502716253832089
4423947,dbr:Rodolphe_Forget,65,dbo:birthPlace,5006177,"dbr:Terrebonne,_Quebec",1,0.11332669829346899,"[4423947, 1036663, 3223345, 5006177]","[-1, 65, 65, 65]",2.516686201095581,0.2622799368792628
4744196,dbr:Siva_Nageswara_Rao,65,dbo:birthPlace,5298922,dbr:Uppalapadu,1,0.06744124221330691,"[4744196, 2449097, 5298922]","[-1, 394, 140]",2.514388084411621,0.25339595895301015
1434392,dbr:David_Tredinnick_(actor),65,dbo:birthPlace,2098675,"dbr:Glen_Waverley,_Victoria",1,0.07014371974067193,"[1434392, 701166, 2098675]","[-1, 394, 140]",2.49422287940979,0.2544891348522526
405249,dbr:Alastair_Layzell,65,dbo:birthPlace,2636367,dbr:Jersey,1,0.1637279127187746,"[405249, 1115913, 2636367]","[-1, 65, 140]",2.477107048034668,0.27114756173278215
3786384,dbr:Nexhat_Daci,65,dbo:birthPlace,5340315,dbr:Veliki_Trnovac,1,0.1833109332033307,"[3786384, 981248, 5340315]","[-1, 65, 301]",2.490622043609619,0.2753941750095611
5115371,dbr:Thomas_Henderson_(New_Jersey),65,dbo:birthPlace,1952463,"dbr:Freehold_Township,_New_Jersey",1,0.962037978497001,"[5115371, 1952463]","[-1, 167]",2.4875659942626953,0.4535939367482504
2596248,dbr:Jason_Witczak,65,dbo:birthPlace,3846844,"dbr:North_Fond_du_Lac,_Wisconsin",1,0.05971779888219662,"[2596248, 5287545, 3846844]","[-1, 394, 140]",2.616974115371704,0.2522447483894273
4488588,dbr:Russell_Benjamin_Harrison,65,dbo:birthPlace,3958246,"dbr:Oxford,_Ohio",1,0.16315790598559773,"[4488588, 1070608, 3958246]","[-1, 111, 65]",2.5350868701934814,0.2723203906376393
4106344,dbr:Phaswane_Mpe,65,dbo:birthPlace,4164580,dbr:Polokwane,1,0.0795508332487919,"[4106344, 4785969, 4164580]","[-1, 394, 140]",2.4848411083221436,0.2568362746223593
1753304,dbr:Ethyl_Eichelberger,65,dbo:birthPlace,4060196,"dbr:Pekin,_Illinois",1,0.07255415504577929,"[1753304, 5287545, 4060196]","[-1, 65, 140]",2.619610071182251,0.2504499993598317
3247493,dbr:Ludwig_Heinrich_Bojanus,65,dbo:birthPlace,921770,"dbr:Bouxwiller,_Bas-Rhin",1,0.0377442169367821,"[3247493, 6060984, 2052313, 5660087, 3804885, 4114892, 921770]","[-1, 660, 660, 311, 167, 167, 65]",3.462981939315796,0.24968112656914193
2731257,dbr:John_Samuel_Bourque,65,dbo:birthPlace,4691614,dbr:Sherbrooke_(provincial_electoral_district),1,0.962037978497001,"[2731257, 4691614]","[-1, 167]",2.5075249671936035,0.4538731275503557
