sid,sub,pid,pred,oid,obj,class,score,time,softmaxscore
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.02838547096798183,9.860360145568848,0.2459245952598614
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,5305646.0,dbr:Utah_Jazz,0,0.029751177451192636,10.34740686416626,0.24626068552207547
2618836.0,dbr:Jeff_Foster_(basketball),599,dbo:team,1487110.0,dbr:Detroit_Pistons,0,0.02279300713449393,9.246859073638916,0.24455310942208602
2636226.0,dbr:Jerry_West,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1,0.15981201589649663,6.242281913757324,0.27371300318139563
2636226.0,dbr:Jerry_West,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.031355033284162684,11.014527082443237,0.24071728201391268
2636226.0,dbr:Jerry_West,599,dbo:team,2364618.0,dbr:Houston_Rockets,0,0.03822740948832953,10.10713815689087,0.24237727926415178
2636226.0,dbr:Jerry_West,599,dbo:team,3516612.0,dbr:Miami_Heat,0,0.04158493784030701,10.252645015716553,0.24319243554054
2673918.0,dbr:Joe_Dumars,599,dbo:team,1487110.0,dbr:Detroit_Pistons,1,0.14657025754869094,8.97984790802002,0.2724304085140883
2673918.0,dbr:Joe_Dumars,599,dbo:team,5452049.0,dbr:Washington_Wizards,0,0.02835150407361165,9.826865911483765,0.24205487252217553
2673918.0,dbr:Joe_Dumars,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.02928389750470478,9.22815489768982,0.24228066814409852
2673918.0,dbr:Joe_Dumars,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0,0.033211209545710024,11.119211912155151,0.2432340508196376
2710736.0,dbr:John_Havlicek,599,dbo:team,917821.0,dbr:Boston_Celtics,1,0.15116352451553375,6.879786968231201,0.2736645835010813
2710736.0,dbr:John_Havlicek,599,dbo:team,2115741.0,dbr:Golden_State_Warriors,0,0.03368257704146996,11.529039859771729,0.24333090384522246
2710736.0,dbr:John_Havlicek,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.028833095361964253,8.798000812530518,0.24215373172928092
2710736.0,dbr:John_Havlicek,599,dbo:team,5305646.0,dbr:Utah_Jazz,0,0.02343789125401758,9.159470081329346,0.24085078092441545
2734002.0,dbr:John_Stockton,599,dbo:team,5305646.0,dbr:Utah_Jazz,1,0.15648407820564728,10.576961994171143,0.2740241724632694
2734002.0,dbr:John_Stockton,599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0,0.03527979490108882,9.386423110961914,0.24274512870930887
2734002.0,dbr:John_Stockton,599,dbo:team,3516612.0,dbr:Miami_Heat,0,0.03655293779157477,10.01497483253479,0.2430543747595591
2734002.0,dbr:John_Stockton,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.0246410922501146,9.052874088287354,0.24017632406786274
2825275.0,dbr:Julius_Erving,599,dbo:team,4110464.0,dbr:Philadelphia_76ers,1,0.08892495214703872,9.020307064056396,0.2588266162736257
2825275.0,dbr:Julius_Erving,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.04782478323878813,11.352092981338501,0.24840444225719835
2825275.0,dbr:Julius_Erving,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.03817536510199899,8.632515907287598,0.24601901144567018
2825275.0,dbr:Julius_Erving,599,dbo:team,5305646.0,dbr:Utah_Jazz,0,0.041141944577155774,11.332030057907104,0.24674993002350573
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,917821.0,dbr:Boston_Celtics,1,0.15240175199283368,8.045707941055298,0.27398656661091136
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,1357357.0,dbr:Dallas_Mavericks,0,0.02977295378636294,9.684743881225586,0.24236631499879255
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,685564.0,dbr:Atlanta_Hawks,0,0.024651296931653143,11.435165882110596,0.2411281712803754
2941718.0,dbr:Kevin_McHale_(basketball),599,dbo:team,2364618.0,dbr:Houston_Rockets,0,0.030402513511505545,9.1321120262146,0.24251894710992075
2985653.0,dbr:Kobe_Bryant,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1,0.08862923190529146,9.120636940002441,0.261733283319568
2985653.0,dbr:Kobe_Bryant,599,dbo:team,5452049.0,dbr:Washington_Wizards,0,0.022190218815465578,8.780030012130737,0.24490906283900585
2985653.0,dbr:Kobe_Bryant,599,dbo:team,4119746.0,dbr:Phoenix_Suns,0,0.02979051949080691,10.026437997817993,0.24677753684252254
2985653.0,dbr:Kobe_Bryant,599,dbo:team,4628461.0,dbr:Seattle_SuperSonics,0,0.028990208184723424,9.890287160873413,0.24658011699890373
3069278.0,dbr:Larry_Bird,599,dbo:team,917821.0,dbr:Boston_Celtics,1,0.16340837337280567,6.283190965652466,0.2755258531660457
3069278.0,dbr:Larry_Bird,599,dbo:team,2450828.0,dbr:Indiana_Pacers,0,0.03169595156600452,10.412168025970459,0.24152404739658112
3069278.0,dbr:Larry_Bird,599,dbo:team,1156689.0,dbr:Chicago_Bulls,0,0.03381119914496891,11.160114049911499,0.2420354712564517
3069278.0,dbr:Larry_Bird,599,dbo:team,685564.0,dbr:Atlanta_Hawks,0,0.029169539109216238,11.447570085525513,0.2409146281809214
3299683.0,dbr:Magic_Johnson,599,dbo:team,3218267.0,dbr:Los_Angeles_Lakers,1,0.02973674127186761,16.26206922531128,0.24950218451659553
3299683.0,dbr:Magic_Johnson,599,dbo:team,2364618.0,dbr:Houston_Rockets,0,0.03731331530409128,17.42949604988098,0.2513997356799029
3299683.0,dbr:Magic_Johnson,599,dbo:team,4110464.0,dbr:Philadelphia_76ers,0,0.027852020842922282,14.362807035446167,0.24903238551132917
3299683.0,dbr:Magic_Johnson,599,dbo:team,4567127.0,dbr:San_Antonio_Spurs,0,0.03199273105215013,18.896152019500732,0.25006569429217246
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,5305646.0,dbr:Utah_Jazz,1,0.1567797646286226,8.286258935928345,0.275050278189159
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,4110464.0,dbr:Philadelphia_76ers,0,0.022269061904418054,10.72527289390564,0.24043341920850936
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,2115741.0,dbr:Golden_State_Warriors,0,0.02909177405369361,10.954267024993896,0.24207943598307166
3391697.0,dbr:Mark_Eaton_(basketball),599,dbo:team,685564.0,dbr:Atlanta_Hawks,0,0.030567186538713306,8.820976972579956,0.24243686661926003
